"Player","Match Stat Matches","Aces per Game","DFs per Game","Ace to DF ratio","1st Serve %","1st Serve W %","2nd Serve W %","Service Pts W %","BP save %","Service hold %"
"Carole Monnet","27","0.15","0.67","0.22","63","56.4","38","49.6","51.2","48.9"
"Ayumi Miyamoto","2","0.13","0.6","0.22","52.1","49","31.1","40.4","15.4","26.7"
"Jessie Aney","8","0.1","0.46","0.22","53.1","59.2","37","48.8","39.3","47.1"
"Seda Arantekin","1","0.15","0.69","0.22","52.3","56.5","40.5","48.9","45.5","53.8"
"Viktorija Rajicic","12","0.13","0.6","0.22","55.5","60","37.4","49.9","53.7","47.7"
"Danielle Lao","75","0.08","0.37","0.22","63.7","61.1","49.3","56.8","56.2","66"
"Tamarine Tanasugarn","70","0.08","0.37","0.22","65.4","57.6","44.3","53","49.7","57.7"
"Nuria Llagostera Vives","53","0.13","0.59","0.22","51.9","61.8","42.4","52.5","51.6","57.3"
"Masa Zec Peskiric","25","0.14","0.65","0.22","58.5","59","38","50.3","49.8","51.8"
"Madison Brengle","250","0.06","0.27","0.22","69.7","57.2","44.2","53.3","49.4","56.9"
"Lauren Embree","6","0.09","0.41","0.22","68.2","57.6","42.4","52.8","49.2","56.8"
"Julia Cohen","44","0.05","0.23","0.22","75","50.9","41.1","48.4","46.9","45.8"
"Frederica Piedade","2","0.09","0.41","0.22","57.9","46.9","39","43.6","37.5","31.8"
"Erika Sema","70","0.05","0.23","0.22","73.9","54.8","42.7","51.6","49","53.9"
"Ashley Weinhold","12","0.08","0.37","0.22","65.9","55.9","37.2","49.5","44.2","47.9"
"Alexandra Dulgheru","130","0.09","0.41","0.22","68.7","58","41.5","52.9","52.2","57.3"
"Emerson Jones","13","0.11","0.53","0.21","61.2","59","37.3","50.6","44.5","51.2"
"Feryel Ben Hassen","2","0.13","0.63","0.21","54.2","50","25","38.5","36.8","25"
"Sahaja Yamalapalli","9","0.09","0.42","0.21","57.6","61","43.8","53.7","52.2","57"
"Elys Ventura","1","0.13","0.63","0.21","59.6","67.9","26.3","51.1","42.9","50"
"Shuo Feng","6","0.08","0.39","0.21","63.5","61.1","39.8","53.3","48.1","57.8"
"Jessica Pieri","10","0.04","0.19","0.21","68.5","56.8","47.8","54","56.3","61.6"
"Yixuan Li","5","0.07","0.33","0.21","65.1","52.6","39.8","48.1","57.9","44.2"
"Stacey Fung","6","0.05","0.24","0.21","66.5","51.1","40.6","47.6","48.5","42.4"
"Elina Nepliy","1","0.13","0.63","0.21","76.9","62.5","16.7","51.9","33.3","50"
"Katy Dunne","5","0.15","0.7","0.21","53.2","53.6","34.9","44.9","43.1","37"
"Alessondra Parra","2","0.21","1","0.21","48.5","43.8","25.5","34.3","50","14.3"
"Hiroko Kuwata","81","0.07","0.34","0.21","62.8","58.2","44.6","53.2","50","57.6"
"Xiaorong Dong","1","0.13","0.63","0.21","47.1","58.3","22.2","39.2","33.3","25"
"Krista Hardebeck","8","0.09","0.42","0.21","60.1","54","42.6","49.4","47.8","47.8"
"Simone Kalhorn","3","0.13","0.61","0.21","56.3","43.4","35.6","40","38.5","30.4"
"Cecilia Costa Melgar","1","0.13","0.63","0.21","52","57.7","41.7","50","20","50"
"Reka-Luca Jani","35","0.08","0.38","0.21","68.1","56.3","38.5","50.6","49.7","53.5"
"Mai Minokoshi","11","0.07","0.33","0.21","64.9","57.9","39.6","51.5","53.8","55.1"
"Yi-Miao Zhou","34","0.07","0.34","0.21","64.7","56.6","46.3","52.9","50.2","55.3"
"Vitalia Diatchenko","80","0.13","0.62","0.21","60.2","59.2","41.6","52.2","51.2","54.1"
"Stacey Tan","7","0.12","0.57","0.21","58.6","53.9","34","45.7","41.9","37.9"
"Maria-Teresa Torro-Flor","62","0.11","0.53","0.21","60.9","59.3","43.1","53","51.7","58"
"Kun-Hee Kim","3","0.06","0.28","0.21","65.6","49","41.6","46.4","34.4","41.7"
"Kaori Onishi","1","0.13","0.63","0.21","56.6","66.7","34.8","52.8","50","62.5"
"Iryna Bremond","12","0.16","0.76","0.21","48.4","59.8","35.8","47.4","45.2","43.2"
"Dominika Cibulkova","311","0.08","0.38","0.21","62.5","61.3","45.9","55.5","54.8","63"
"Danielle Mills","4","0.1","0.48","0.21","54.6","44.9","40.4","42.9","41.7","32.3"
"Beatrice Gumulya","6","0.09","0.43","0.21","61.1","60.1","42.1","53.1","27","53.4"
"Anais Laurendon","3","0.12","0.58","0.21","52.3","58.2","32.5","46","51.5","38.5"
"Tina Cvetkovic","1","0.14","0.71","0.2","44.1","53.3","26.3","38.2","28.6","28.6"
"Taysia Rogers","1","0.17","0.83","0.2","51.6","37.5","26.7","32.3","28.6","16.7"
"Vivian Wolff","3","0.17","0.83","0.2","61.8","61.9","26.9","48.5","56.4","41.4"
"Chalena Scholl","1","0.1","0.5","0.2","39.4","71.4","41.9","53.5","33.3","60"
"Arina Folts","6","0.1","0.51","0.2","55.2","51.3","30.5","42","31.3","32.7"
"Gaia Sanesi","1","0.09","0.45","0.2","55.4","60.9","51.4","56.6","71.4","81.8"
"Ganna Poznikhirenko","1","0.11","0.56","0.2","67.3","63.6","50","59.2","0","66.7"
"Viktorija Golubic","226","0.06","0.3","0.2","67.3","59.4","44.7","54.6","53.8","61"
"Laura Pigossi","53","0.06","0.3","0.2","69.6","56.3","40.3","51.4","51","54.8"
"Eduarda Piai","1","0.1","0.5","0.2","54.4","67.6","48.4","58.8","57.1","70"
"Yuliana Fedak","30","0.09","0.46","0.2","59.9","59.8","42.5","52.9","51.1","58.7"
"Na-Lae Han","67","0.08","0.41","0.2","62.6","57","42.4","51.5","52","53.3"
"Liga Dekmeijere","7","0.09","0.45","0.2","52.8","54.2","37.6","46.4","35.3","41.1"
"Kai-Lin Zhang","82","0.1","0.51","0.2","57.2","60.8","42.8","53.1","50.5","57.6"
"Ivana Lisjak","16","0.13","0.66","0.2","59.4","62.8","39","53.1","54.8","59.9"
"Eleni Daniilidou","93","0.12","0.6","0.2","64.9","60.4","40.5","53.4","50.9","58"
"Chang Liu","40","0.09","0.45","0.2","60.5","57.1","43.9","51.9","51.8","55.5"
"Ani Vangelova","1","0.14","0.71","0.2","62.5","50","22.2","39.6","40","14.3"
"Angelina Gabueva","8","0.09","0.45","0.2","60","52.8","36.1","46.1","39.4","43.4"
"Anastasia Pivovarova","58","0.13","0.66","0.2","64.2","61","40.2","53.5","55.9","59"
"Amanda Fink","2","0.04","0.2","0.2","58.7","62.2","44.9","55","55","64"
"Aiko Nakamura","13","0.07","0.35","0.2","64.8","54.3","41.7","49.9","42.5","51.2"
"Julieta Pareja","5","0.08","0.4","0.2","65.4","56","43.9","51.8","44.4","51.9"
"Kristina Penickova","3","0.12","0.64","0.19","54.1","59.2","37.3","49.1","48.5","48.5"
"Anastasia Zolotareva","2","0.1","0.52","0.19","56.9","63.5","37.5","52.3","50","52.4"
"Zeynep Sonmez","66","0.07","0.36","0.19","59.5","61.6","47.3","55.8","55.5","64.1"
"Mai Hontama","107","0.06","0.32","0.19","66.3","58.8","45","54.2","53.3","59.6"
"Ashley Lahey","2","0.05","0.26","0.19","64.3","58","44.4","53.2","43.8","52.6"
"Xu Liu Sun","12","0.07","0.36","0.19","66.7","51.9","41","48.2","40.4","46.3"
"Yanni LIU","6","0.06","0.32","0.19","60.8","45.8","32.3","40.5","44.4","30"
"Quirine Lemoine","7","0.08","0.42","0.19","57.5","55","41.9","49.4","42.5","44.7"
"Elena Chalova","11","0.16","0.86","0.19","57.6","58.5","40.6","50.9","49.1","52.2"
"Tara Moore","20","0.15","0.79","0.19","55","60.7","38.7","50.8","45.5","50.4"
"Shiho Akita","13","0.15","0.77","0.19","51.1","61.3","40","50.9","49.2","50.8"
"Sharon Fichman","68","0.05","0.27","0.19","65.6","57.9","45","53.4","51.6","58.1"
"Mari Tanaka","4","0.05","0.26","0.19","67.4","55.2","42.3","51","55","53.8"
"Kurumi Nara","257","0.05","0.26","0.19","69","57.6","45.3","53.8","51.2","58.2"
"Katie O'Brien","25","0.1","0.53","0.19","63.2","58.1","40.6","51.6","49.2","53.5"
"Jie Zheng","169","0.05","0.26","0.19","69.8","58.3","44.2","54","50.6","59.4"
"Gabriela Paz Franco","2","0.05","0.26","0.19","65.5","63.5","28.2","51.3","27.3","57.9"
"Ana Veselinovic","2","0.06","0.31","0.19","62.8","54.2","34.3","46.8","40","43.8"
"Catherine Aulia","2","0.06","0.33","0.18","67.3","48.7","32.4","43.4","31.3","38.9"
"Denisa Hindova","2","0.14","0.79","0.18","53.8","49","19","35.2","42.9","14.3"
"Mizuno Kijima","4","0.12","0.68","0.18","63.3","55","38.8","49.1","46.2","48.8"
"Ksenia Laskutova","2","0.06","0.33","0.18","59.3","57.8","27.3","45.4","37.5","44.4"
"Maria Paulina Perez-Garcia","3","0.07","0.4","0.18","58","50.9","33.3","43.5","37.5","33.3"
"Makoto Ninomiya","33","0.1","0.55","0.18","60","59.6","39.3","51.5","53.4","53.8"
"Pei-Chi Lee","2","0.13","0.73","0.18","52.9","53.7","39.6","47.1","52.9","46.7"
"Annika Beck","107","0.07","0.39","0.18","70.2","56.2","39.3","51.1","49.8","52.4"
"Yvonne Meusburger","62","0.07","0.39","0.18","68.1","58.1","41.3","52.7","49.1","55.6"
"Yi Yang","2","0.07","0.4","0.18","50.5","50","28.9","39.6","31.3","26.7"
"Rika Fujiwara","46","0.05","0.28","0.18","64.6","57","47.3","53.5","48.6","58.7"
"Chiaki Okadaue","10","0.07","0.4","0.18","65.4","57.3","41.5","51.8","52.1","54.5"
"Anna Frey","4","0.09","0.54","0.17","59.7","53.7","30.1","44.2","26.7","37.1"
"Yufei Ren","7","0.09","0.52","0.17","59.6","51.5","38","46","38.6","37.7"
"Aishi Das","1","0.1","0.6","0.17","46.7","53.6","28.1","40","50","30"
"Dayeon Back","8","0.05","0.29","0.17","61.4","55.1","40.1","49.3","50","49.4"
"Carlota Martinez Cirez","3","0.08","0.46","0.17","59.8","52.9","48.8","51.3","61.8","50"
"Maria Mukai","1","0.1","0.6","0.17","52.9","64.9","42.4","54.3","42.9","60"
"Kwan Yau Ng","9","0.09","0.52","0.17","50","52.3","31.4","41.8","50","27.7"
"Wei Tang","1","0.13","0.75","0.17","59","50","36","44.3","64.7","25"
"Ellie Halbauer","6","0.05","0.3","0.17","71.5","58.3","46.3","54.9","64.6","63.2"
"Ao Gai","4","0.15","0.88","0.17","53","57.9","36.6","47.9","45.7","44.1"
"Qiu Yu Ye","5","0.09","0.54","0.17","58.4","52.7","33.1","44.6","47.9","35.1"
"Dabin Kim","8","0.08","0.48","0.17","66.1","50.3","31.6","44","39.2","40"
"Sri Vaishnavi Peddi Reddy","1","0.13","0.75","0.17","47.7","47.6","21.7","34.1","33.3","25"
"Giovanna Manifacio","1","0.13","0.75","0.17","63.6","45.7","30","40","50","25"
"Michaela Honcova","16","0.08","0.48","0.17","64","54.9","38.7","49.1","40.8","47.4"
"Rachel Kahan","1","0.13","0.75","0.17","62.9","53.8","17.4","40.3","53.8","25"
"Diana Marcinkevica","5","0.09","0.53","0.17","55.8","49.7","33.9","42.7","27.5","35.6"
"Hyun-Hui Hong","3","0.1","0.59","0.17","58.9","44.7","41.9","43.5","52.6","37.9"
"Sesil Karatantcheva","165","0.1","0.58","0.17","63.6","58.7","40.6","52.1","51.6","55.6"
"Ekaterina Shulaeva","2","0.06","0.35","0.17","64.4","57.5","54.2","56.3","73.7","70.6"
"Chanelle Scheepers","175","0.08","0.47","0.17","63.4","59.4","42.7","53.3","52","58"
"Anna Brazhnikova","1","0.1","0.6","0.17","49.3","56.8","42.1","49.3","28.6","50"
"Eliska Tichackova","1","0.13","0.81","0.16","52.3","58.6","30.2","45","33.3","37.5"
"Alyssa Ahn","3","0.03","0.19","0.16","56.7","54.9","39.8","48.4","52.8","45.2"
"Yeon Ku","2","0.09","0.55","0.16","51.7","67.6","43.5","55.9","52.6","59.1"
"Eryn Cayetano","1","0.11","0.67","0.16","43.1","44","15.2","27.6","35.7","0"
"Taylah Preston","40","0.07","0.45","0.16","63.1","58.3","43.3","52.8","51.4","57.4"
"Suzy Larkin","1","0.08","0.5","0.16","66.7","50","40","46.7","56.3","41.7"
"Nicole Frenkel","2","0.06","0.38","0.16","59.8","50.9","35.1","44.6","33.3","37.5"
"Yuanyi Yu","2","0.06","0.38","0.16","60.2","48.6","44.9","47.2","59.1","43.8"
"Ines Ibbou","3","0.07","0.43","0.16","67.6","43.1","37.3","41.2","38.7","32.1"
"Suyeon Choi","2","0.07","0.43","0.16","63.9","41.9","40","41.2","44.4","28.6"
"Ho Ching Wu","8","0.11","0.68","0.16","59.1","52.1","33.7","44.6","41.8","40"
"Eden Silva","10","0.07","0.43","0.16","61.8","57.2","37.5","49.7","44","48.5"
"Zuzanna Maciejewska","1","0.14","0.86","0.16","58.5","50","47.1","48.8","33.3","42.9"
"Samantha Czarniak Rego","1","0.14","0.86","0.16","52.6","30","27.8","28.9","14.3","14.3"
"Ankita Raina","86","0.03","0.19","0.16","69.1","54.9","43.9","51.5","50.8","54.2"
"Flavia Guimaraes Bueno","1","0.11","0.67","0.16","53.8","61.9","52.8","57.7","75","66.7"
"Virginia Ruano Pascual","9","0.05","0.31","0.16","64.4","56.2","47.5","53.1","53.8","58.1"
"Noppawan Lertcheewakarn","54","0.07","0.44","0.16","60.4","57.3","43","51.7","50.4","53.7"
"Jade Windley","2","0.09","0.57","0.16","64.4","59.6","48.1","55.5","38.5","65.2"
"Anna Floris","14","0.09","0.58","0.16","60.1","56.6","44.5","51.8","55.8","55.2"
"Alexandra Ignatik","53","0.09","0.57","0.16","64.6","56.2","42.1","51.2","49.6","52.5"
"Albina Khabibulina","3","0.16","1.03","0.16","50","59.2","34.7","46.9","41.9","41.9"
"Zhibek Kulambayeva","3","0.04","0.27","0.15","70.5","57.4","41.2","52.6","57.1","53.8"
"Katharina Gerlach","6","0.1","0.68","0.15","62.6","57.7","39","50.7","39.6","52.9"
"Usue Maitane Arconada","62","0.07","0.48","0.15","62.2","57.9","44.5","52.8","53.7","57.3"
"Riya Bhatia","11","0.12","0.78","0.15","54.8","58.1","30.3","45.5","43.3","40.9"
"Nikita Uberoi","2","0.21","1.42","0.15","48.4","47.5","26.2","36.5","31.8","21.1"
"Seo-Kyung Kang","2","0.06","0.39","0.15","50.9","40","43.4","41.7","25","33.3"
"Ksenia Pervak","102","0.07","0.46","0.15","66.2","59.4","44.6","54.4","52.2","61.2"
"Kristina Kucova","134","0.06","0.39","0.15","63.3","59.6","42.2","53.2","49.5","58.2"
"Eloisa Compostizo De Andres","4","0.08","0.55","0.15","55.7","52.4","43.6","48.5","57.4","47.4"
"Chen Liang","12","0.08","0.52","0.15","58.3","55.2","39","48.5","45.7","47.3"
"Ai Sugiyama","19","0.08","0.52","0.15","63.6","59.7","42.7","53.5","43.8","58.2"
"Leah Baroudi","1","0.14","1","0.14","33.3","69.2","23.1","38.5","44.4","28.6"
"Yushan Shao","2","0.06","0.44","0.14","59.1","45.5","31.6","39.8","38.9","31.3"
"Yanan Hou","2","0.06","0.44","0.14","64.4","44.6","19.4","35.6","29.4","25"
"Pietra Rivoli","2","0.08","0.58","0.14","56.3","53.8","41.9","48.6","36.4","41.7"
"Ivanna Yastremska","1","0.14","1","0.14","58.3","42.9","6.7","27.8","33.3","14.3"
"Miho Kuramochi","3","0.04","0.28","0.14","66.2","58","39.2","51.7","28.6","60"
"Fangran Tian","4","0.03","0.22","0.14","60.8","52.6","44.9","49.6","53.8","50"
"Yiming Dang","2","0.12","0.88","0.14","55.1","56.9","32.1","45.8","56","35.3"
"Sakura Hosogi","4","0.03","0.21","0.14","69","50.9","47.4","49.8","44.4","48.7"
"Sofia Sewing","1","0.1","0.7","0.14","63.2","65.1","24","50","37.5","50"
"Momoko Kobori","13","0.04","0.29","0.14","63.3","86","46","71.4","48.7","55.6"
"Katarina Jokic","2","0.05","0.36","0.14","69.9","62.7","43.2","56.8","41.7","68.2"
"Melissa Lord","1","0.11","0.78","0.14","64.2","44.2","45.8","44.8","40","33.3"
"Robyn Beddow","1","0.14","1","0.14","41.3","57.9","33.3","43.5","0","28.6"
"Zi Yan","17","0.05","0.36","0.14","60","57.9","42.4","51.7","47.7","58.5"
"Xinyun Han","158","0.08","0.57","0.14","62.1","58.1","40.1","51.2","49.4","52.6"
"Tereza Mrdeza","49","0.06","0.44","0.14","67.8","54.3","40.5","49.9","45.9","49.4"
"Neuza Silva","13","0.03","0.21","0.14","72.4","56.2","37.3","51","50.4","56.2"
"Elizabeth Lumpkin","4","0.03","0.21","0.14","68.7","52.2","41.5","48.9","54.3","46.2"
"Ayaka Maekawa","3","0.05","0.36","0.14","64.7","61.5","45.5","55.8","48.3","61.5"
"Anne Schaefer","5","0.04","0.28","0.14","72.7","58.4","38.6","53","59.1","60.9"
"Alena Kovackova","4","0.1","0.78","0.13","54.8","67.1","44.4","56.9","64.9","67.5"
"Sara Bejlek","33","0.04","0.3","0.13","69.2","58.6","43.6","54","48.1","60.1"
"Bianca Jolie Fernandez","7","0.09","0.68","0.13","62","54.2","37.9","48","48.6","44.9"
"Ekatarina Makarova","15","0.07","0.56","0.13","62.5","49.1","37.9","44.9","44.9","40"
"Brienne Minor","2","0.13","1","0.13","49.5","48","31.4","39.6","23.5","18.8"
"Martina Okalova","6","0.07","0.55","0.13","68.6","56.9","42.1","52.2","57.6","53.3"
"Lucrezia Stefanini","76","0.04","0.32","0.13","71.7","57.5","41.8","53.1","50.8","57.1"
"Michaela Gordon","8","0.06","0.48","0.13","57.3","56.6","41.3","50.1","46.7","50"
"Alicia Herrero Linana","2","0.03","0.24","0.13","67.6","51.4","58.2","53.6","60.7","62.1"
"Patcharin Cheapchandej","1","0.13","1","0.13","51","46.2","20","33.3","12.5","12.5"
"Sarah Beth Grey","3","0.07","0.54","0.13","65.9","59.8","28.6","49.2","50","50"
"Olivia Tjandramulia","27","0.03","0.23","0.13","69.2","52","41.2","48.7","44.3","45.2"
"Valeriya Strakhova","11","0.05","0.38","0.13","64.8","51.5","31.8","44.6","34.8","38.3"
"Kamilla Farhad","4","0.07","0.56","0.13","63.8","38.9","26.6","34.5","38.5","11.1"
"Theiviya Selvarajoo","4","0.07","0.52","0.13","46.9","44.6","30.8","37.2","31.4","17.2"
"Demi Schuurs","5","0.05","0.4","0.13","56.6","57.2","37.8","48.8","44.4","50"
"Chantal Skamlova","4","0.08","0.63","0.13","64.1","50.6","34.4","44.8","44.4","34.2"
"Sabina Sharipova","62","0.08","0.6","0.13","55.4","59.3","40.9","51.1","48.6","52.8"
"Emi Mutaguchi","1","0.1","0.8","0.13","54.4","59.5","41.9","51.5","37.5","50"
"Tatia Mikadze","4","0.03","0.23","0.13","62.9","63.1","45.5","56.6","56.7","66.7"
"Ryoko Fuda","29","0.04","0.31","0.13","65","60.7","43.4","54.6","54","60.7"
"Maria Elena Camerin","56","0.07","0.52","0.13","61.8","58.1","41.8","51.8","49.8","55"
"Lenka Wienerova","17","0.05","0.39","0.13","63.9","55.6","40.8","50.3","50.9","52.4"
"Kanae Hisami","4","0.05","0.39","0.13","66.2","46.6","39.3","44.1","39.5","36.6"
"Jelena Kostanic Tosic","7","0.07","0.53","0.13","60.7","59.8","41","52.4","42.9","60"
"Eva Fernandez-Brugues","2","0.09","0.68","0.13","62.3","53.2","42.1","49","55.6","45.5"
"Ayu Fani Damayanti","3","0.03","0.23","0.13","67.4","50.9","53.2","51.7","48.3","57.1"
"Anastasiya Yakimova","58","0.06","0.46","0.13","61","64.2","42.7","55.8","47.3","54.8"
"Claudia Sofia Martinez Solis","1","0.14","1.14","0.12","58.5","37.5","23.5","31.7","40","14.3"
"Matilde Jorge","3","0.07","0.57","0.12","63","51.9","41.6","48.1","58.3","46.4"
"Boyoung Jeong","4","0.08","0.65","0.12","61.1","52.6","26.6","42.5","46","32.5"
"Ana Karen Guadiana Campos","6","0.09","0.74","0.12","55.8","49","32.2","41.6","39.7","29.6"
"Yeon Woo Ku","8","0.06","0.49","0.12","63.9","57.7","48.1","54.2","51.5","60"
"Irene Burillo Escorihuela","15","0.03","0.26","0.12","66","51.8","40.5","47.9","38.8","45.5"
"Anastasia Gasanova","30","0.07","0.58","0.12","67.3","56.6","41.6","51.7","51.4","55.4"
"Katharina Hobgarski","5","0.05","0.43","0.12","64.4","55.3","48.5","52.9","49","58.3"
"Ki Ryang Kim","1","0.13","1.13","0.12","50","51.9","25.9","38.9","41.7","12.5"
"Polina Monova","8","0.1","0.86","0.12","58.5","64.4","40","54.3","52.7","61.1"
"Anna Morgina","6","0.08","0.67","0.12","57.1","57","34","47.1","53.2","43.1"
"Laura-Ioana Paar","4","0.03","0.26","0.12","67.7","54.2","46.9","51.9","60.5","56.4"
"Stephanie Gehrlein","1","0.13","1.13","0.12","48.1","64","25.9","44.2","58.3","37.5"
"Remi Tezuka","5","0.05","0.42","0.12","64.7","52.9","39.3","48.1","43.4","45.5"
"Mariya Koryttseva","44","0.06","0.52","0.12","66.5","57","38.5","50.8","48.2","52.6"
"Fatma Al-Nabhani","20","0.08","0.69","0.12","52.5","52.1","35.6","44.3","41.9","33.9"
"Ela Nala Milic","1","0.14","1.29","0.11","43.6","41.2","4.5","20.5","12.5","0"
"Valentina Ivanov","5","0.07","0.64","0.11","62.8","61.2","41.4","53.8","51","56.9"
"Joanne Zuger","8","0.07","0.61","0.11","66.3","57.3","40.8","51.7","47.8","53.3"
"Maria Carle","41","0.06","0.56","0.11","67.3","57.9","39.2","51.8","53.7","54.1"
"Sara Sorribes Tormo","205","0.05","0.47","0.11","67.6","56.9","40.9","51.7","49","54.8"
"Palina Merenkova","3","0.09","0.82","0.11","53","52.9","35.5","44.7","46.2","36.4"
"Zuzana Zlochova","4","0.06","0.56","0.11","65.5","57.4","36","50","45.7","47.9"
"Zuzana Kucova","28","0.06","0.53","0.11","63","56.4","39.4","50.1","51.4","51.9"
"Yanchong Chen","2","0.06","0.53","0.11","61.3","58.8","46.5","54.1","41.7","58.8"
"Tatiana Poutchek","18","0.04","0.38","0.11","63.4","53.8","41","49.1","48.6","50.5"
"Natalia Orlova","3","0.04","0.35","0.11","70.1","60.9","38.8","54.3","60.9","60.9"
"Mathilde Johansson","61","0.07","0.64","0.11","59.5","58.8","41.5","51.8","49.9","54.2"
"Leticia Costas","4","0.06","0.57","0.11","46.3","60","41","49.8","50","45.7"
"Giulia Gatto-Monticone","27","0.05","0.45","0.11","64.7","57.6","38.7","50.9","52.5","54.1"
"Anna Lapushchenkova","16","0.08","0.75","0.11","52.2","58.5","39.4","49.4","43.1","52.9"
"Viera Deeperm","2","0.07","0.67","0.1","63.3","38.7","38.9","38.8","45","26.7"
"Ksenia Zaytseva","2","0.03","0.31","0.1","76.5","56.4","44.2","53.6","43.5","55.2"
"Mia Repac","2","0.07","0.71","0.1","59.8","43.1","28.2","37.1","40","14.3"
"Mubaraka Al-Naimi","6","0.08","0.84","0.1","46.3","41.6","18.8","29.4","30.6","10.5"
"Anna Hertel","1","0.08","0.77","0.1","48.1","58","42.6","50","45.5","53.8"
"Jiho Shin","1","0.14","1.43","0.1","39.6","47.6","40.6","43.4","37.5","28.6"
"Emma Reyes Baca","2","0.08","0.77","0.1","58.1","37.2","22.6","31.1","21.4","15.4"
"Nina Khrisanova","2","0.07","0.71","0.1","58.5","43.6","23.1","35.1","40","14.3"
"Rutuja Bhosale","7","0.04","0.42","0.1","64.1","55.5","34.4","47.9","44.9","45.6"
"Nattawadee Kotcha","2","0.07","0.73","0.1","51.6","49","32.6","41.1","44.4","33.3"
"Yuuki Tanaka","7","0.02","0.2","0.1","73.2","52.2","41.9","49.4","50","47.7"
"Yumi Nakano","7","0.05","0.52","0.1","66.7","53.7","40.7","49.4","45","48.4"
"Viktoriya Kutuzova","32","0.07","0.67","0.1","65.5","58.7","38.6","51.8","56.2","55.6"
"Shuko Aoyama","83","0.04","0.41","0.1","65.1","56.4","41","51","48.5","52.5"
"Sara Errani","349","0.02","0.2","0.1","77.5","55.1","43.5","52.5","51.9","55.7"
"Myrtille Georges","9","0.06","0.58","0.1","55.7","56.1","37.6","47.9","48.5","46.9"
"Ines Ferrer-Suarez","5","0.1","1.04","0.1","53.6","62.2","35.9","50","45.8","49"
"Cristina Dinu","2","0.07","0.73","0.1","46.7","42.9","37.5","40","47.6","26.7"
"Claire De Gubernatis","2","0.05","0.5","0.1","58.3","52.4","38.3","46.5","42.9","45.5"
"Ayumi Oka","2","0.06","0.63","0.1","54.8","54.4","36.2","46.2","16.7","37.5"
"Mia Kupres","2","0.05","0.58","0.09","56","50.8","37.3","44.8","33.3","36.8"
"Bianca Turati","5","0.07","0.8","0.09","68.3","63.1","43.7","56.9","55.8","50"
"Manca Pislak","1","0.13","1.38","0.09","59.4","57.9","30.8","46.9","58.3","37.5"
"Maria Fernanda Navarro Oliva","4","0.03","0.34","0.09","70","52.8","46.4","50.9","41.4","51.4"
"Martina Capurro Taborda","10","0.04","0.45","0.09","67.7","54.1","43.9","50.8","59.5","52.1"
"Mariam Bolkvadze","35","0.07","0.74","0.09","63.6","59","41.4","52.6","52.6","57.6"
"Alexandra Osborne","4","0.07","0.77","0.09","58.1","51.6","28.4","41.9","58.3","33.3"
"Hyojung Yea","3","0.03","0.33","0.09","78.1","50","28.3","45.2","44.1","36.7"
"Valentyna Ivakhnenko","19","0.04","0.46","0.09","67.2","57","42.3","52.2","50.6","55.3"
"Marina Melnikova","36","0.05","0.53","0.09","68.3","54.2","38.3","49.1","45","47.5"
"Chelsey Gullickson","3","0.06","0.66","0.09","55.9","54.7","44.6","50.2","64.4","50"
"Vaishnavi Adkar","5","0.02","0.24","0.08","65.7","55.1","39.8","49.8","54","48.9"
"Booyoung Jeong","2","0.06","0.75","0.08","64.7","59.1","25","47.1","27.3","50"
"Julie Belgraver","2","0.07","0.87","0.08","52.3","53.6","27.5","41.1","33.3","33.3"
"Daria Lopatetska","3","0.04","0.48","0.08","73.9","54.3","34.1","49","57.1","47.8"
"Chihiro Muramatsu","25","0.02","0.24","0.08","71","57.9","44.2","53.9","52","59.9"
"Jessica Failla","5","0.04","0.48","0.08","70.2","55.1","32.2","48.3","65.1","44.2"
"Irina Maria Bara","36","0.03","0.37","0.08","70.7","53.2","37.8","48.6","47","46.9"
"Yuki Kristina Chiang","2","0.05","0.65","0.08","52.2","54.2","45.5","50","41.2","50"
"Miharu Imanishi","45","0.02","0.26","0.08","67.8","56.2","43.4","52.1","49","54.6"
"Azra Hadzic","4","0.03","0.39","0.08","56.3","44.9","30.1","38.4","46.5","25.8"
"Marcela Zacarias","27","0.03","0.38","0.08","69.2","54.7","36.8","49.2","45.5","47.3"
"Ana Sofia Sanchez","34","0.03","0.4","0.08","66.1","53","38.1","48","45.6","44.6"
"Gabrielle Desimone","2","0.06","0.75","0.08","55.5","50","39.6","45.4","47.4","37.5"
"Vlada Ekshibarova","4","0.05","0.64","0.08","58","52.9","29.7","43.2","38.6","30.8"
"Nathalie Vierin","4","0.03","0.37","0.08","58.3","54.9","42.7","49.8","52.6","52.6"
"Madalina Victorita Gojnea","15","0.03","0.38","0.08","63.7","56.4","45.6","52.5","49.2","54.2"
"Carolina Betancourt","4","0.08","1.03","0.08","60.6","55.4","34.3","47.1","52.2","43.6"
"Alenka Hubacek","2","0.09","1.14","0.08","53.3","54.2","27","41.5","40","31.8"
"Monique Barry","4","0.03","0.43","0.07","58.5","51.6","47.3","49.8","44.4","50"
"Samantha Martinelli","2","0.05","0.71","0.07","52","52.3","36.7","44.8","18.8","38.1"
"Nagi Hanatani","12","0.03","0.43","0.07","63.6","51","45.8","49.1","43.1","49.6"
"Michelle Larcher de Brito","86","0.04","0.59","0.07","61.9","59.6","42.7","53.2","54.1","58.8"
